4.2222, 0.0000, 4.7092, 1.0494, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
17.3333, 1.2840, 8.9835, 0.0000, 1.0000, 1.7407, 0.0000, 1.0000, 1.0000, 1.0000, 0.0000, 0.0000, 11.0000, 9 ;
5.5556, 2.2222, 4.1989, 1.0000, 0.0000, 2.0370, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 5.0000, 2 ;
4.0000, 2.1235, 3.3759, 0.0000, 1.0000, 1.0617, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
3.7778, 0.0000, 4.4088, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
4.0000, 0.0000, 2.0055, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
8.2222, 4.4198, 7.3786, 1.0000, 2.0000, 5.2099, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 4.0000, 3 ;
5.7778, 2.5679, 8.7860, 2.0741, 1.0000, 1.0988, 2.0000, 2.0000, 0.0000, 2.0000, 0.0000, 0.0000, 6.0000, 5 ;
5.0000, 2.4074, 3.2551, 0.0000, 0.0000, 2.2469, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1 ;
3.5556, 1.0000, 5.1207, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
3.7778, 2.0494, 3.7586, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
18.2222, 7.3951, 23.5158, 6.6173, 1.0000, 2.0617, 3.0000, 0.0000, 0.0000, 0.0000, 2.0000, 0.0000, 24.0000, 7 ;
3.5556, 2.3210, 3.2346, 3.0247, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
4.0000, 0.0000, 2.2222, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
51.8888, 22.0741, 63.6653, 11.2716, 4.0000, 6.6296, 7.0000, 2.0000, 0.0000, 2.0000, 7.0000, 0.0000, 68.0000, 7 ;
3.3333, 1.1111, 4.8738, 1.0494, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1 ;
11.1111, 4.9877, 7.5117, 4.0494, 1.0000, 3.1605, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 11.0000, 1 ;
11.5556, 1.8272, 9.2840, 1.0370, 1.0000, 1.2099, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 10.0000, 1 ;
4.0000, 1.0988, 5.2071, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
3.7778, 2.1481, 3.4005, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
5.1111, 2.4198, 4.8903, 1.0494, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 2.0000, 1 ;
28.6666, 5.3457, 36.3005, 9.8395, 0.0000, 6.0123, 4.0000, 2.0000, 1.0000, 0.0000, 0.0000, 0.0000, 36.0000, 5 ;
3.7778, 1.0000, 6.9218, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
3.7778, 0.0000, 2.0343, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
3.5556, 0.0000, 3.2730, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
11.5556, 0.0000, 7.2222, 1.0247, 1.0000, 3.2840, 2.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 8.0000, 4 ;
108.2220, 15.3087, 80.3609, 7.8889, 4.0000, 13.4691, 1.0000, 2.0000, 0.0000, 2.0000, 0.0000, 0.0000, 109.0000, 6 ;
288.2251, 19.7654, 110.5352, 16.8765, 13.0000, 20.7037, 6.0000, 1.0000, 1.0000, 11.0000, 6.0000, 0.0000, 248.0000, 7 ;
182.2233, 24.2716, 110.2484, 19.8642, 7.0000, 20.7531, 4.0000, 5.0000, 0.0000, 4.0000, 1.0000, 0.0000, 181.0000, 5 ;
659.1188, 73.9259, 178.9017, 97.9383, 39.0000, 23.3951, 7.0000, 11.0000, 1.0000, 26.0000, 30.0000, 1.0000, 533.0000, 6 ;
149.0002, 19.7901, 71.3745, 33.4074, 9.0000, 9.6173, 5.0000, 2.0000, 0.0000, 0.0000, 3.0000, 1.0000, 130.0000, 7 ;
634.3398, 50.7284, 168.3654, 85.0864, 32.0000, 24.7284, 4.0000, 7.0000, 1.0000, 30.0000, 28.0000, 0.0000, 467.0000, 6 ;
76.3332, 10.0617, 45.3306, 12.0988, 11.0000, 4.0123, 6.0000, 0.0000, 0.0000, 0.0000, 2.0000, 0.0000, 77.0000, 6 ;
235.6682, 29.4444, 98.2564, 37.4938, 22.0000, 11.9259, 3.0000, 4.0000, 0.0000, 7.0000, 12.0000, 1.0000, 201.0000, 5 ;
53.2221, 6.1111, 41.8464, 8.8642, 6.0000, 12.2222, 5.0000, 4.0000, 0.0000, 2.0000, 0.0000, 0.0000, 63.0000, 6 ;
244.8909, 44.5556, 122.2758, 29.6543, 17.0000, 30.1605, 9.0000, 6.0000, 0.0000, 1.0000, 4.0000, 0.0000, 240.0000, 6 ;
10.7778, 1.4568, 9.0439, 2.0864, 1.0000, 2.4074, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 12.0000, 6 ;
96.1109, 16.6790, 86.1962, 16.8395, 12.0000, 17.8889, 11.0000, 2.0000, 1.0000, 3.0000, 4.0000, 0.0000, 119.0000, 6 ;
366.6698, 41.8518, 132.1909, 57.4444, 17.0000, 37.4815, 3.0000, 4.0000, 1.0000, 2.0000, 26.0000, 1.0000, 307.0000, 4 ;
97.8887, 23.6173, 75.2839, 32.6543, 7.0000, 22.9506, 13.0000, 4.0000, 0.0000, 2.0000, 3.0000, 0.0000, 118.0000, 8 ;
3.5556, 1.0741, 5.1399, 0.0000, 0.0000, 3.0247, 1.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 1 ;
4.6667, 2.5185, 5.4746, 2.0494, 0.0000, 2.1728, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 2.0000, 3 ;
4.4444, 1.2469, 5.2936, 2.1605, 0.0000, 1.1111, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 2.0000, 1 ;
4.0000, 0.0000, 5.4499, 2.0000, 2.0000, 2.0000, 0.0000, 1.0000, 0.0000, 0.0000, 3.0000, 0.0000, 0.0000, 3 ;
42.7777, 10.2716, 37.0027, 12.7901, 2.0000, 7.3333, 1.0000, 3.0000, 0.0000, 1.0000, 3.0000, 0.0000, 45.0000, 8 ;
3.7778, 2.0864, 5.3539, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
4.2222, 0.0000, 1.0398, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
